"","L106.income_distributions.region","L106.income_distributions.gcam.consumer","L106.income_distributions.subregional.population.share","L106.income_distributions.subregional.income.share","L106.income_distributions.year"
"6408","USA","d9",0.1,0.163497594,2025
"6409","South Korea","d4",0.1,0.080294609,2085
"6410","Taiwan","d9",0.1,0.144355291,2080
"6411","Brazil","d9",0.1,0.163310123,2100
"6412","Mexico","d9",0.1,0.133753072,2085
"6413","China","d9",0.1,0.143683904,2080
"6414","Russia","d7",0.1,0.101790995,2085
"6415","European Free Trade Association","d9",0.1,0.148147704,2030
"6416","Canada","d10",0.1,0.249350803,2005
"6417","Australia_NZ","d7",0.1,0.100570486,2085
"6418","Mexico","d10",0.1,0.334925087,2040
"6419","European Free Trade Association","d8",0.1,0.121098819,2050
"6420","Central Asia","d10",0.1,0.289106545,2070
"6421","Mexico","d6",0.1,0.103202339,2100
"6422","Brazil","d10",0.1,0.405582862,2045
"6423","Southeast Asia","d10",0.1,0.291865847,2070
"6424","Japan","d7",0.1,0.100453886,2100
"6425","South America_Northern","d9",0.1,0.143337331,2100
"6426","South Korea","d6",0.1,0.098384959,2070
"6427","Australia_NZ","d8",0.1,0.120294351,2070
"6428","Middle East","d10",0.1,0.405220015,2045
"6429","Russia","d9",0.1,0.161290116,2050
"6430","Canada","d7",0.1,0.101303138,2095
"6431","European Free Trade Association","d10",0.1,0.25797928,1975
"6432","South America_Northern","d10",0.1,0.270692669,2065
"6433","Japan","d10",0.1,0.272484406,2015
"6434","Canada","d9",0.1,0.165016511,2050
"6435","USA","d8",0.1,0.113614842,2080
"6436","Europe_Non_EU","d10",0.1,0.35846496,2030
"6437","Russia","d10",0.1,0.274105744,2025
"6438","Argentina","d8",0.1,0.120274805,2095
"6439","EU-15","d6",0.1,0.090814981,2100
"6440","Australia_NZ","d6",0.1,0.086133117,2100
"6441","Europe_Non_EU","d8",0.1,0.113704337,2095
"6442","Africa_Northern","d10",0.1,0.226303543,2075
"6443","EU-15","d8",0.1,0.124905665,2075
"6444","EU-15","d10",0.1,0.255308439,2020
"6445","Taiwan","d8",0.1,0.126175515,2095
"6446","Canada","d10",0.1,0.242434281,2015
"6447","Canada","d8",0.1,0.129905157,2075
"6448","Europe_Eastern","d10",0.1,0.247445224,2065
"6449","Australia_NZ","d9",0.1,0.153257616,2050
"6450","Taiwan","d10",0.1,0.196412297,2060
"6451","Canada","d10",0.1,0.257487126,2010
"6452","Africa_Northern","d9",0.1,0.143398028,2100
"6453","South Korea","d8",0.1,0.123530921,2055
"6454","Argentina","d9",0.1,0.150099445,2080
"6455","European Free Trade Association","d7",0.1,0.104108897,2065
"6456","European Free Trade Association","d4",0.1,0.071157534,2095
"6457","EU-12","d8",0.1,0.122034625,2080
"6458","South Korea","d5",0.1,0.089452121,2080
"6459","European Free Trade Association","d6",0.1,0.091329981,2075
"6460","China","d8",0.1,0.120640694,2100
"6461","South Korea","d3",0.1,0.07164948,2100
"6462","Russia","d8",0.1,0.125940035,2070
"6463","Australia_NZ","d10",0.1,0.263863975,2010
"6464","China","d9",0.1,0.141629794,2085
"6465","Central America and Caribbean","d10",0.1,0.32263795,2070
"6466","South America_Southern","d9",0.1,0.150062732,2085
"6467","Japan","d9",0.1,0.151792373,2070
"6468","EU-15","d7",0.1,0.105116414,2090
"6469","EU-12","d9",0.1,0.154056798,2065
"6470","European Free Trade Association","d5",0.1,0.080720819,2085
"6471","European Free Trade Association","d9",0.1,0.148260902,2035
"6472","USA","d8",0.1,0.113500855,2085
"6473","Indonesia","d10",0.1,0.287340659,2065
"6474","EU-12","d7",0.1,0.101059826,2095
"6475","South America_Southern","d8",0.1,0.11598076,2100
"6476","South Korea","d7",0.1,0.10945226,2065
"6477","Russia","d7",0.1,0.101513454,2090
"6478","South Africa","d10",0.1,0.538467911,2030
"6479","Europe_Eastern","d9",0.1,0.147793406,2095
"6480","Taiwan","d9",0.1,0.14415239,2085
"6481","USA","d9",0.1,0.163678665,2030
"6482","Japan","d8",0.1,0.119689566,2090
"6483","EU-15","d9",0.1,0.157042182,2060
"6484","Japan","d10",0.1,0.275844981,2020
"6485","South Korea","d4",0.1,0.080721943,2090
"6486","Mexico","d8",0.1,0.118287531,2095
"6487","Argentina","d10",0.1,0.325697858,2035
"6488","South Africa","d9",0.1,0.159951572,2095
"6489","South Korea","d9",0.1,0.147910654,2045
"6490","Africa_Southern","d10",0.1,0.319135024,2090
"6491","Australia_NZ","d7",0.1,0.100602197,2090
"6492","Mexico","d10",0.1,0.319689871,2045
"6493","Middle East","d10",0.1,0.39381735,2050
"6494","Africa_Eastern","d10",0.1,0.260764378,2095
"6495","Indonesia","d9",0.1,0.145017113,2100
"6496","European Free Trade Association","d8",0.1,0.121034612,2055
"6497","Canada","d9",0.1,0.165587804,2055
"6498","China","d10",0.1,0.291914986,2040
"6499","Canada","d7",0.1,0.100287776,2100
"6500","Australia_NZ","d8",0.1,0.120315221,2075
"6501","Colombia","d10",0.1,0.414052719,2050
"6502","Mexico","d7",0.1,0.110213835,2100
"6503","Europe_Non_EU","d9",0.1,0.16117197,2075
"6504","Taiwan","d10",0.1,0.189505901,2065
"6505","USA","d8",0.1,0.113379267,2090
"6506","Russia","d9",0.1,0.161534538,2055
"6507","South America_Southern","d10",0.1,0.361768025,2045
"6508","Mexico","d9",0.1,0.132204213,2090
"6509","Australia_NZ","d9",0.1,0.152510004,2055
"6510","EU-12","d10",0.1,0.26388012,2035
"6511","South Korea","d6",0.1,0.099087476,2075
"6512","Taiwan","d8",0.1,0.12638914,2100
"6513","Colombia","d9",0.1,0.162854792,2095
"6514","China","d9",0.1,0.139359076,2090
"6515","Central Asia","d10",0.1,0.287674844,2075
"6516","Argentina","d8",0.1,0.120255076,2100
"6517","South America_Northern","d10",0.1,0.263140277,2070
"6518","Southeast Asia","d10",0.1,0.282155083,2075
"6519","USA","d10",0.1,0.302638834,1990
"6520","Canada","d8",0.1,0.129669454,2080
"6521","Canada","d10",0.1,0.242809986,2020
"6522","India","d10",0.1,0.533241271,2055
"6523","Brazil","d10",0.1,0.405660675,2050
"6524","Europe_Non_EU","d8",0.1,0.113253405,2100
"6525","EU-15","d8",0.1,0.124938145,2080
"6526","European Free Trade Association","d9",0.1,0.148116857,2040
"6527","Africa_Western","d10",0.1,0.310259052,2085
"6528","EU-15","d10",0.1,0.257087966,2025
"6529","USA","d8",0.1,0.11324468,2095
"6530","USA","d9",0.1,0.163759243,2035
"6531","Russia","d8",0.1,0.125878348,2075
"6532","Argentina","d9",0.1,0.149268053,2085
"6533","Russia","d7",0.1,0.101220352,2095
"6534","Japan","d9",0.1,0.151757108,2075
"6535","European Free Trade Association","d4",0.1,0.071326771,2100
"6536","European Free Trade Association","d6",0.1,0.09138894,2080
"6537","European Free Trade Association","d5",0.1,0.080814201,2090
"6538","Africa_Northern","d10",0.1,0.221290962,2080
"6539","South Korea","d5",0.1,0.089959264,2085
"6540","European Free Trade Association","d7",0.1,0.10412086,2070
"6541","EU-15","d7",0.1,0.105248065,2095
"6542","Taiwan","d9",0.1,0.143988347,2090
"6543","Middle East","d10",0.1,0.382271348,2055
"6544","EU-12","d8",0.1,0.122085683,2085
"6545","Mexico","d10",0.1,0.3021838,2050
"6546","South Korea","d8",0.1,0.123957518,2060
"6547","EU-12","d7",0.1,0.100796007,2100
"6548","Taiwan","d10",0.1,0.183922343,2070
"6549","South Korea","d4",0.1,0.081067446,2095
"6550","Canada","d9",0.1,0.166187838,2060
"6551","China","d9",0.1,0.136818431,2095
"6552","Australia_NZ","d7",0.1,0.100640693,2095
"6553","Japan","d8",0.1,0.119762983,2095
"6554","South America_Southern","d9",0.1,0.14791617,2090
"6555","EU-15","d9",0.1,0.156648117,2065
"6556","South Korea","d7",0.1,0.110143167,2070
"6557","Europe_Eastern","d9",0.1,0.14735364,2100
"6558","European Free Trade Association","d8",0.1,0.121037409,2060
"6559","Australia_NZ","d8",0.1,0.120341266,2080
"6560","South Africa","d9",0.1,0.160078944,2100
"6561","USA","d8",0.1,0.113102542,2100
"6562","EU-12","d9",0.1,0.154452356,2070
"6563","Indonesia","d10",0.1,0.278368634,2070
"6564","South Korea","d10",0.1,0.240658651,2025
"6565","Australia_NZ","d9",0.1,0.152367912,2060
"6566","Japan","d10",0.1,0.27851914,2025
"6567","South Korea","d9",0.1,0.147482848,2050
"6568","Europe_Non_EU","d10",0.1,0.361299531,2035
"6569","Europe_Eastern","d10",0.1,0.24759758,2070
"6570","Australia_NZ","d10",0.1,0.275416581,2015
"6571","Mexico","d8",0.1,0.118188463,2100
"6572","Canada","d8",0.1,0.129391137,2085
"6573","USA","d9",0.1,0.163804025,2040
"6574","Central America and Caribbean","d10",0.1,0.315239252,2075
"6575","European Free Trade Association","d9",0.1,0.147952037,2045
"6576","China","d9",0.1,0.133964763,2100
"6577","Mexico","d10",0.1,0.282454661,2055
"6578","South America_Northern","d10",0.1,0.255969401,2075
"6579","South Korea","d6",0.1,0.099655445,2080
"6580","Russia","d9",0.1,0.161774315,2060
"6581","Taiwan","d10",0.1,0.179408233,2075
"6582","Europe_Non_EU","d9",0.1,0.161398938,2080
"6583","Argentina","d10",0.1,0.32395197,2040
"6584","Russia","d7",0.1,0.100891936,2100
"6585","Canada","d10",0.1,0.24623613,2025
"6586","EU-15","d8",0.1,0.124975466,2085
"6587","Central Asia","d10",0.1,0.286230163,2080
"6588","Mexico","d9",0.1,0.130934652,2095
"6589","Russia","d8",0.1,0.125812385,2080
"6590","China","d10",0.1,0.28501336,2045
"6591","Middle East","d10",0.1,0.371210934,2060
"6592","Taiwan","d9",0.1,0.143855717,2095
"6593","Southeast Asia","d10",0.1,0.273496427,2080
"6594","EU-15","d10",0.1,0.258664311,2030
"6595","Japan","d9",0.1,0.151714716,2080
"6596","Argentina","d9",0.1,0.14854548,2090
"6597","South Korea","d5",0.1,0.090369287,2090
"6598","European Free Trade Association","d6",0.1,0.091442705,2085
"6599","European Free Trade Association","d5",0.1,0.080914494,2095
"6600","Colombia","d9",0.1,0.162889503,2100
"6601","Canada","d9",0.1,0.166810643,2065
"6602","EU-15","d7",0.1,0.105382718,2100
"6603","Mexico","d10",0.1,0.260458574,2060
"6604","European Free Trade Association","d7",0.1,0.104151625,2075
"6605","South Korea","d4",0.1,0.081729816,2100
"6606","EU-12","d8",0.1,0.122115307,2090
"6607","Brazil","d10",0.1,0.405659084,2055
"6608","South Africa","d10",0.1,0.536805832,2035
"6609","South America_Southern","d10",0.1,0.355976404,2050
"6610","South Korea","d8",0.1,0.124391797,2065
"6611","Mexico","d10",0.1,0.236256511,2065
"6612","Australia_NZ","d7",0.1,0.100714695,2100
"6613","USA","d9",0.1,0.163823196,2045
"6614","Australia_NZ","d8",0.1,0.120365371,2085
"6615","Russia","d10",0.1,0.27632092,2030
"6616","Mexico","d10",0.1,0.214880612,2070
"6617","Japan","d8",0.1,0.11981904,2100
"6618","Africa_Northern","d10",0.1,0.217114055,2085
"6619","EU-15","d9",0.1,0.156269133,2070
"6620","Colombia","d10",0.1,0.415037569,2055
"6621","Australia_NZ","d9",0.1,0.152357454,2065
"6622","European Free Trade Association","d8",0.1,0.121035122,2065
"6623","South Korea","d7",0.1,0.110701747,2075
"6624","Taiwan","d10",0.1,0.175758706,2080
"6625","European Free Trade Association","d10",0.1,0.270511843,1990
"6626","EU-12","d10",0.1,0.267212316,2040
"6627","Canada","d8",0.1,0.129059209,2090
"6628","South America_Southern","d9",0.1,0.146396486,2095
"6629","Mexico","d10",0.1,0.197691883,2075
"6630","European Free Trade Association","d9",0.1,0.147810279,2050
"6631","Indonesia","d10",0.1,0.268982593,2075
"6632","Africa_Southern","d10",0.1,0.314694821,2095
"6633","Africa_Eastern","d10",0.1,0.256960546,2100
"6634","Japan","d10",0.1,0.280435644,2030
"6635","EU-12","d9",0.1,0.154718047,2075
"6636","Taiwan","d9",0.1,0.143601451,2100
"6637","South Korea","d9",0.1,0.147003427,2055
"6638","USA","d9",0.1,0.163823944,2050
"6639","Russia","d8",0.1,0.125738309,2085
"6640","Middle East","d10",0.1,0.360377986,2065
"6641","South Korea","d6",0.1,0.100114639,2085
"6642","South America_Northern","d10",0.1,0.249375157,2080
"6643","EU-15","d8",0.1,0.124995872,2090
"6644","Mexico","d10",0.1,0.183796664,2080
"6645","Canada","d10",0.1,0.25049691,2030
"6646","Russia","d9",0.1,0.162028647,2065
"6647","South Korea","d5",0.1,0.090700795,2095
"6648","Africa_Western","d10",0.1,0.302701295,2090
"6649","Argentina","d9",0.1,0.147782962,2095
"6650","EU-15","d10",0.1,0.259668786,2035
"6651","Japan","d9",0.1,0.151655149,2085
"6652","China","d10",0.1,0.277411025,2050
"6653","Central Asia","d10",0.1,0.285086596,2085
"6654","Canada","d9",0.1,0.167448812,2070
"6655","European Free Trade Association","d6",0.1,0.091516268,2090
"6656","Europe_Non_EU","d9",0.1,0.161654953,2085
"6657","European Free Trade Association","d5",0.1,0.081064245,2100
"6658","Europe_Eastern","d10",0.1,0.24739754,2075
"6659","Taiwan","d10",0.1,0.172808134,2085
"6660","Southeast Asia","d10",0.1,0.265757299,2085
"6661","Argentina","d10",0.1,0.320316089,2045
"6662","Mexico","d9",0.1,0.129896084,2100
"6663","European Free Trade Association","d7",0.1,0.104185978,2080
"6664","Australia_NZ","d8",0.1,0.120402981,2090
"6665","EU-12","d8",0.1,0.12231563,2095
"6666","USA","d9",0.1,0.163817365,2055
"6667","Central America and Caribbean","d10",0.1,0.308433412,2080
"6668","South Korea","d10",0.1,0.238995978,2030
"6669","Australia_NZ","d9",0.1,0.152396283,2070
"6670","South Korea","d8",0.1,0.124742899,2070
"6671","EU-15","d9",0.1,0.15592999,2075
"6672","Mexico","d10",0.1,0.172543331,2085
"6673","Europe_Non_EU","d10",0.1,0.364581351,2040
"6674","Canada","d8",0.1,0.128661415,2095
"6675","European Free Trade Association","d8",0.1,0.121030029,2070
"6676","South Korea","d7",0.1,0.111153345,2080
"6677","Brazil","d10",0.1,0.405604188,2060
"6678","India","d10",0.1,0.550772246,2060
"6679","Africa_Northern","d10",0.1,0.213614352,2090
"6680","European Free Trade Association","d9",0.1,0.147767258,2055
"6681","Middle East","d10",0.1,0.348957465,2070
"6682","Russia","d8",0.1,0.125649144,2090
"6683","Japan","d10",0.1,0.281777873,2035
"6684","USA","d9",0.1,0.163809959,2060
"6685","South Korea","d6",0.1,0.100485896,2090
"6686","South America_Southern","d10",0.1,0.350251546,2055
"6687","South America_Southern","d9",0.1,0.145426874,2100
"6688","Taiwan","d10",0.1,0.170422619,2090
"6689","South Korea","d9",0.1,0.146495673,2060
"6690","Indonesia","d10",0.1,0.261253041,2080
"6691","EU-15","d8",0.1,0.124999482,2095
"6692","EU-12","d9",0.1,0.154914991,2080
"6693","China","d10",0.1,0.269058498,2055
"6694","South America_Northern","d10",0.1,0.243297568,2085
"6695","South Korea","d5",0.1,0.091336334,2100
"6696","Argentina","d9",0.1,0.147191954,2100
"6697","Australia_NZ","d10",0.1,0.277578819,2020
"6698","Mexico","d10",0.1,0.163419597,2090
"6699","Japan","d9",0.1,0.151575573,2090
"6700","Canada","d9",0.1,0.168098388,2075
"6701","South Africa","d10",0.1,0.534628758,2040
"6702","European Free Trade Association","d6",0.1,0.091594593,2095
"6703","EU-12","d10",0.1,0.2701446,2045
"6704","EU-15","d10",0.1,0.26027716,2040
"6705","Russia","d9",0.1,0.162278971,2070
"6706","Canada","d10",0.1,0.254571161,2035
"6707","Australia_NZ","d8",0.1,0.120443236,2095
"6708","USA","d9",0.1,0.163804082,2065
"6709","European Free Trade Association","d7",0.1,0.104215603,2085
"6710","Colombia","d10",0.1,0.416095224,2060
"6711","Central Asia","d10",0.1,0.284394355,2090
"6712","Argentina","d10",0.1,0.314079169,2050
"6713","EU-12","d8",0.1,0.122488037,2100
"6714","Australia_NZ","d9",0.1,0.152433324,2075
"6715","Southeast Asia","d10",0.1,0.258660023,2090
"6716","China","d10",0.1,0.157400395,2100
"6717","Europe_Non_EU","d9",0.1,0.161905494,2090
"6718","EU-15","d9",0.1,0.155568957,2080
"6719","Canada","d8",0.1,0.128182903,2100
"6720","South Korea","d8",0.1,0.125026756,2075
"6721","Middle East","d10",0.1,0.338119832,2075
"6722","European Free Trade Association","d10",0.1,0.23835335,2010
"6723","Taiwan","d10",0.1,0.168493914,2095
"6724","Russia","d10",0.1,0.278284464,2035
"6725","Russia","d8",0.1,0.125553735,2095
"6726","Japan","d10",0.1,0.282775386,2040
"6727","Europe_Eastern","d10",0.1,0.247130377,2080
"6728","South Korea","d7",0.1,0.111518456,2085
"6729","European Free Trade Association","d8",0.1,0.121028457,2075
"6730","China","d10",0.1,0.259962009,2060
"6731","European Free Trade Association","d9",0.1,0.147736311,2060
"6732","USA","d9",0.1,0.163799299,2070
"6733","South Korea","d6",0.1,0.100786061,2095
"6734","Mexico","d10",0.1,0.156016941,2095
"6735","Africa_Northern","d10",0.1,0.210606488,2095
"6736","South Korea","d9",0.1,0.145978775,2065
"6737","EU-15","d8",0.1,0.125003499,2100
"6738","Central America and Caribbean","d10",0.1,0.302073054,2085
"6739","Brazil","d10",0.1,0.405507177,2065
"6740","Africa_Southern","d10",0.1,0.311219645,2100
"6741","South America_Northern","d10",0.1,0.23757058,2090
"6742","South Korea","d10",0.1,0.236947049,2035
"6743","European Free Trade Association","d10",0.1,0.239469998,2015
"6744","Taiwan","d10",0.1,0.164796384,2100
"6745","EU-12","d9",0.1,0.155069298,2085
"6746","Africa_Western","d10",0.1,0.296153051,2095
"6747","Canada","d9",0.1,0.168761384,2080
"6748","Indonesia","d10",0.1,0.254996938,2085
"6749","Japan","d9",0.1,0.151488189,2095
"6750","China","d10",0.1,0.173576131,2095
"6751","USA","d9",0.1,0.163799148,2075
"6752","European Free Trade Association","d6",0.1,0.091715164,2100
"6753","Russia","d9",0.1,0.162526198,2075
"6754","China","d10",0.1,0.250155192,2065
"6755","Australia_NZ","d8",0.1,0.120500431,2100
"6756","European Free Trade Association","d7",0.1,0.104259497,2090
"6757","Europe_Non_EU","d10",0.1,0.367726674,2045
"6758","EU-15","d10",0.1,0.260579466,2045
"6759","Australia_NZ","d10",0.1,0.278698217,2025
"6760","Australia_NZ","d9",0.1,0.152464028,2080
"6761","European Free Trade Association","d10",0.1,0.256749853,2005
"6762","USA","d10",0.1,0.294577378,2010
"6763","Argentina","d10",0.1,0.307001568,2055
"6764","Middle East","d10",0.1,0.327705991,2080
"6765","South America_Southern","d10",0.1,0.34406494,2060
"6766","Canada","d10",0.1,0.258724823,2040
"6767","EU-15","d9",0.1,0.155194717,2085
"6768","Russia","d8",0.1,0.125441159,2100
"6769","Southeast Asia","d10",0.1,0.251933714,2095
"6770","Central Asia","d10",0.1,0.283715211,2095
"6771","Japan","d10",0.1,0.283656827,2045
"6772","South Korea","d8",0.1,0.125256247,2080
"6773","Mexico","d10",0.1,0.150007526,2100
"6774","Europe_Non_EU","d9",0.1,0.162112415,2095
"6775","South Korea","d7",0.1,0.111813647,2090
"6776","EU-12","d10",0.1,0.272714703,2050
"6777","China","d10",0.1,0.239693165,2070
"6778","USA","d9",0.1,0.163819992,2080
"6779","China","d10",0.1,0.18885539,2090
"6780","European Free Trade Association","d8",0.1,0.121023955,2080
"6781","South Korea","d6",0.1,0.101361512,2100
"6782","European Free Trade Association","d9",0.1,0.147690542,2065
"6783","European Free Trade Association","d10",0.1,0.24006037,2020
"6784","South Africa","d10",0.1,0.53187446,2045
"6785","Africa_Northern","d10",0.1,0.206050306,2100
"6786","China","d10",0.1,0.228457482,2075
"6787","South Korea","d9",0.1,0.145560878,2070
"6788","China","d10",0.1,0.203119793,2085
"6789","Europe_Eastern","d10",0.1,0.246888524,2085
"6790","China","d10",0.1,0.216295224,2080
"6791","South America_Northern","d10",0.1,0.232079741,2095
"6792","Canada","d9",0.1,0.169441403,2085
"6793","USA","d9",0.1,0.163841338,2085
"6794","EU-12","d9",0.1,0.155180398,2090
"6795","Russia","d9",0.1,0.162775145,2080
"6796","Colombia","d10",0.1,0.417222332,2065
"6797","Japan","d9",0.1,0.151421468,2100
"6798","Australia_NZ","d9",0.1,0.152505533,2085
"6799","Middle East","d10",0.1,0.317756959,2085
"6800","South Korea","d10",0.1,0.232895716,2040
"6801","European Free Trade Association","d7",0.1,0.10430519,2095
"6802","Brazil","d10",0.1,0.405391951,2070
"6803","Indonesia","d10",0.1,0.249414718,2090
"6804","EU-15","d10",0.1,0.260620992,2050
"6805","Australia_NZ","d10",0.1,0.280610709,2030
"6806","India","d10",0.1,0.570561342,2065
"6807","Argentina","d10",0.1,0.300169298,2060
"6808","EU-15","d9",0.1,0.154803961,2090
"6809","Russia","d10",0.1,0.280662112,2040
"6810","Japan","d10",0.1,0.284456738,2050
"6811","South Korea","d7",0.1,0.112052312,2095
"6812","Central America and Caribbean","d10",0.1,0.296135302,2090
"6813","Canada","d10",0.1,0.263022838,2045
"6814","South Korea","d8",0.1,0.125441788,2085
"6815","USA","d9",0.1,0.163863767,2090
"6816","Southeast Asia","d10",0.1,0.246273775,2100
"6817","European Free Trade Association","d10",0.1,0.240981302,2025
"6818","Central Asia","d10",0.1,0.283052466,2100
"6819","European Free Trade Association","d8",0.1,0.121016004,2085
"6820","Europe_Non_EU","d9",0.1,0.162243063,2100
